"GEOID","county_name","traffic_fatality_rate_per_100k"
"22045","Iberia",7.30835748301222
"22107","Tensas",11.6354686369311
"22019","Calcasieu",6.9945042830898
"22125","West Feliciana",8.59016033188512
"02158","Kusilvak",10.7266207317136
"42029","Chester",4.63298097960705
"45029","Colleton",8.06408004953895
"16007","Bear Lake",7.562041205973
"17185","Wabash",6.66743539577983
"17129","Menard",6.5393489044929
"26163","Wayne",7.49611864269124
"18083","Knox",9.62150900682907
"19195","Worth",8.50343839090795
"18073","Jasper",7.6058372462217
"36047","Kings",9.55733399372641
"26055","Grand Traverse",7.53131953600441
"40087","McClain",7.79920343337776
"36043","Herkimer",7.12208842094484
"21059","Daviess",8.7680069476614
"26053","Gogebic",8.596496767677
"05041","Desha",3.42324997392468
"06011","Colusa",8.451002520155
"12083","Marion",11.0233474623802
"12049","Hardee",8.86726743627383
"12125","Union",8.67739082877627
"13311","White",10.4693944020878
"13151","Henry",7.2491024200302
"13105","Elbert",8.82993327679849
"13303","Washington",6.73497984115966
"13149","Heard",10.8911301960206
"13229","Pierce",8.33851362763995
"16041","Franklin",11.0727153350501
"17175","Stark",8.95617239342316
"18041","Fayette",8.42944809456758
"19127","Marshall",6.92941805255637
"19021","Buena Vista",7.74357329000538
"20161","Riley",8.84247079149832
"21151","Madison",8.96172216788739
"21013","Bell",7.96622709541616
"21125","Laurel",8.15417317651379
"21183","Ohio",8.44915292136091
"21055","Crittenden",9.47223198534451
"21231","Wayne",9.0745973751308
"21131","Leslie",11.1338021035175
"21189","Owsley",10.1401484753774
"22071","Orleans",8.96390895071213
"22099","St. Martin",10.0964151071681
"22039","Evangeline",7.61886955568492
"23021","Piscataquis",6.0855306027639
"26135","Oscoda",10.8998610856654
"27015","Brown",8.75698110500198
"27145","Stearns",8.56475992624387
"28111","Perry",6.01392240245558
"29041","Chariton",9.11829478346625
"29027","Callaway",8.93393709540022
"29075","Gentry",11.1518557610277
"29029","Camden",9.75429625133952
"30007","Broadwater",9.49335751449407
"30025","Fallon",6.27681765388316
"31171","Thomas",9.16767853683418
"34035","Somerset",11.320566753822
"37101","Johnston",7.78566805129592
"37099","Jackson",9.99753281164457
"38083","Sheridan",6.76176234377395
"40145","Wagoner",7.53677076296356
"40133","Seminole",8.56244461385235
"41013","Crook",10.5174475066852
"41061","Union",5.81073023720247
"42091","Montgomery",10.2264288232932
"42013","Blair",9.37312839077446
"42033","Clearfield",7.28530285615717
"42113","Sullivan",7.66555843537537
"45047","Greenwood",8.31905204130815
"45067","Marion",6.69057588341013
"46137","Ziebach",6.32805419433445
"47097","Lauderdale",4.87829103717773
"47063","Hamblen",9.1884604926391
"47173","Union",9.75303461469747
"47057","Grainger",7.97121551271746
"48135","Ector",8.78982158286877
"48401","Rusk",8.63724901772033
"48103","Crane",9.94864658404187
"48115","Dawson",7.90094460022759
"48089","Colorado",8.31483155978866
"48287","Lee",9.41549127636876
"48347","Nacogdoches",7.67669638498062
"48025","Bee",7.91033024670537
"48405","San Augustine",7.4940257551825
"48319","Mason",6.70805571312974
"48173","Glasscock",7.22677713696159
"49007","Carbon",6.65025360803445
"49017","Garfield",7.58871846731389
"51041","Chesterfield",11.5361701111997
"51177","Spotsylvania",12.754901018214
"51163","Rockbridge",7.28907982624606
"51023","Botetourt",5.16581427378176
"51137","Orange",6.48955118502453
"51063","Floyd",10.1969696742532
"51125","Nelson",8.45808307397614
"53037","Kittitas",11.2383420786255
"54039","Kanawha",8.35045716161888
"54049","Marion",7.15107873144699
"54109","Wyoming",4.68527304780876
"55001","Adams",8.925440992336
"60040","Swains Island",8.969444794769
"66010","Guam",9.6257388008559
"69100","Rota",5.55688034915852
"72141","Utuado",8.36966095632878
"72003","Aguada",6.68096287122004
"72023","Cabo Rojo",9.94573639663076
"17097","Lake",6.8178066098371
"17029","Coles",8.72920455513309
"05009","Boone",7.64736375564343
"06059","Orange",6.96278935638274
"06041","Marin",9.13543833021517
"06085","Santa Clara",6.94424579532918
"06077","San Joaquin",7.01854371680139
"06019","Fresno",7.5293050018084
"09180","Southeastern Connecticut",5.99649356269642
"40089","McCurtain",7.09925838939109
"41019","Douglas",8.61566178593248
"41051","Multnomah",8.22881685393744
"42111","Somerset",11.2217862255374
"42101","Philadelphia",6.29011448412465
"30015","Chouteau",7.40974218440613
"30073","Pondera",6.88140201066763
"31155","Saunders",7.49600884566334
"31085","Hayes",11.145683594163
"36111","Ulster",9.44255939851218
"37167","Stanly",7.1164513354525
"37193","Wilkes",10.1155670477941
"37117","Martin",8.65777361349434
"38071","Ramsey",7.28527070903663
"39127","Perry",8.75742951093883
"40117","Pawnee",9.35444672078246
"41023","Grant",7.84746375292151
"41003","Benton",8.60765350486168
"45049","Hampton",7.82732758202256
"46093","Meade",7.1486482367078
"46041","Dewey",10.9391872507867
"46117","Stanley",5.92665934184692
"47059","Greene",10.4083881114316
"47031","Coffee",5.95404298669167
"47187","Williamson",10.1536825550943
"47037","Davidson",6.75546854551746
"48339","Montgomery",12.2682020241059
"48227","Howard",5.98726964842262
"48289","Leon",9.8636165541567
"48241","Jasper",8.56286419526287
"48449","Titus",6.99713930463192
"51127","New Kent",5.80474380877921
"51103","Lancaster",10.3367245943877
"51139","Page",6.73908940821609
"51017","Bath",9.91711037481514
"51036","Charles City",10.3416993030231
"53021","Franklin",10.7436490557623
"53025","Grant",7.72127894794247
"54087","Roane",9.7868656413672
"55057","Juneau",9.22479337893098
"56013","Fremont",9.80525406000162
"05003","Ashley",6.85844214435722
"06053","Monterey",4.23616982592883
"13027","Brooks",8.11699776087311
"16079","Shoshone",6.94091611092993
"17189","Washington",6.26154763089805
"18089","Lake",7.4133214264237
"26029","Charlevoix",8.87902960762628
"36081","Queens",9.61973711201229
"21007","Ballard",5.21052313362104
"21089","Greenup",8.36319785070805
"08005","Arapahoe",6.73371533506027
"24025","Harford",10.172249005242
"01117","Shelby",6.8225619249053
"25011","Franklin",9.61814244257089
"29227","Worth",7.57032181463177
"37133","Onslow",6.03294676915031
"37131","Northampton",8.12922339707243
"40141","Tillman",10.079124494955
"42125","Washington",11.604220937722
"45073","Oconee",10.784761169258
"48403","Sabine",9.10752214755304
"22105","Tangipahoa",8.83653842406029
"23027","Waldo",5.17496837920295
"02110","Juneau",4.51147041627836
"02180","Nome",6.17326642251715
"24035","Queen Anne's",14.062187752585
"02070","Dillingham",6.67510810389753
"24001","Allegany",5.94065630983922
"27031","Cook",6.48344378290641
"27075","Lake",10.7790588539668
"27077","Lake of the Woods",5.80483129650625
"28109","Pearl River",6.1283284152113
"28103","Noxubee",5.13282989251991
"29171","Putnam",8.30551936323015
"30061","Mineral",9.91322456340931
"30105","Valley",7.24435380671371
"30035","Glacier",7.44897357587187
"32031","Washoe",10.7250554944432
"33015","Rockingham",6.92027910786856
"33009","Grafton",11.0658096756195
"34001","Atlantic",4.64356729968865
"37039","Cherokee",9.97614854063335
"37177","Tyrrell",9.3810589577831
"37053","Currituck",9.87468200511483
"37029","Camden",11.4052406795278
"37161","Rutherford",8.08399702005471
"38077","Richland",10.17168809058
"38097","Traill",9.99898050534662
"13315","Wilcox",10.034350290642
"13025","Brantley",7.4145484107033
"15007","Kauai",9.30974783567257
"16031","Cassia",7.77583022113784
"19179","Wapello",8.2743580545185
"19035","Cherokee",8.66616412217513
"20081","Haskell",7.20023189932461
"21167","Mercer",4.85109775281099
"21235","Whitley",7.42807854010941
"21239","Woodford",7.36935233906779
"21217","Taylor",6.50743046557126
"21099","Hart",6.60540787792825
"47013","Campbell",10.446772782418
"47073","Hawkins",10.3773204269128
"47183","Weakley",7.89097710716075
"47123","Monroe",9.79623342312537
"48215","Hidalgo",2.90314687748601
"48057","Calhoun",6.32154277177947
"48465","Val Verde",8.45457651924403
"48419","Shelby",10.2976061234501
"51159","Richmond",9.09495842062337
"51069","Frederick",6.80704137066371
"51165","Rockingham",9.68701305901039
"53057","Skagit",9.70819614640017
"53049","Pacific",8.81251764966229
"55023","Crawford",10.8489166304028
"78020","St. John",9.49839470871288
"04009","Graham",10.3590955197325
"05011","Bradley",8.95979899141351
"05109","Pike",7.17074441485648
"05145","White",7.95648371420549
"05085","Lonoke",5.79923264999092
"05019","Clark",6.68946826532139
"12105","Polk",10.0832123469392
"12055","Highlands",8.75055781465399
"12133","Washington",6.16049633946725
"12029","Dixie",10.0175949000514
"48507","Zavala",9.99563015146217
"48349","Navarro",7.31747348598668
"48051","Burleson",7.83208017016022
"48473","Waller",10.6214556839989
"48185","Grimes",6.54195090928541
"48033","Borden",7.38368692541893
"49049","Utah",5.63680839096753
"22021","Caldwell",7.51386994814289
"22063","Livingston",8.43522336689
"22059","LaSalle",8.80250800933812
"23023","Sagadahoc",9.85522534899527
"26071","Iron",9.47315312602429
"27061","Itasca",5.96478316457757
"28049","Hinds",6.99169708083305
"28161","Yalobusha",8.90028508223268
"28163","Yazoo",7.32790638884779
"28053","Humphreys",9.81888032189792
"12009","Brevard",10.468287865493
"04027","Yuma",8.07028446221697
"05131","Sebastian",8.68663658404171
"06013","Contra Costa",9.33864189033275
"09130","Lower Connecticut River Valley",9.64974857915922
"41055","Sherman",9.6735758855174
"16083","Twin Falls",7.57337122067813
"16035","Clearwater",7.58503238192441
"26147","St. Clair",9.06890552065026
"19185","Wayne",5.96095746225996
"36103","Suffolk",7.59132170892625
"21003","Allen",9.98332620625982
"08097","Pitkin",12.6862995270777
"23005","Cumberland",9.9203149669337
"01035","Conecuh",5.44527821414705
"28143","Tunica",11.1654940938943
"29189","St. Louis",8.90093924739194
"30029","Flathead",7.43345467705138
"37043","Clay",11.1616766255935
"49003","Box Elder",9.85979295125582
"51179","Stafford",10.8120666860559
"02282","Yakutat",9.82444524871315
"12129","Wakulla",8.7928496560049
"13021","Bibb",10.8615003204638
"13029","Bryan",10.8449982033457
"16077","Power",7.58424117940528
"19031","Cedar",7.87731420960568
"21119","Knott",6.51725192094386
"22053","Jefferson Davis",10.1090757176187
"27021","Cass",6.33476524834111
"30079","Prairie",8.66371371173103
"37159","Rowan",8.45512453087379
"39021","Champaign",10.4077508216045
"45005","Allendale",8.27900473887648
"46055","Haakon",5.39733665991832
"48041","Brazos",7.83028296645324
"48053","Burnet",10.3073097690419
"48407","San Jacinto",10.7656775551277
"51111","Lunenburg",8.61008721870228
"51840","Winchester",6.99634614085351
"54067","Nicholas",7.14968727231917
"69085","Northern Islands",5.52416847956762
"72127","San Juan",5.51582406921977
"12057","Hillsborough",7.05230578365295
"12047","Hamilton",7.37791157248134
"13051","Chatham",8.11267724245852
"01049","DeKalb",9.86567179793398
"05091","Miller",8.31277348155987
"08113","San Miguel",8.17896892914087
"06033","Lake",9.88497861568933
"39161","Van Wert",7.90899584918315
"42017","Bucks",6.4589578398096
"45013","Beaufort",8.10166026100352
"36063","Niagara",8.28066529030768
"36119","Westchester",5.70056353252384
"36105","Sullivan",10.10973751418
"08001","Adams",8.18327504909489
"22029","Concordia",7.23319265165952
"22037","East Feliciana",7.7507117791584
"02195","Petersburg",8.30746981251648
"24019","Dorchester",10.9681622073556
"01073","Jefferson",7.38329049359111
"25007","Dukes",7.40789524964342
"26141","Presque Isle",7.44969172338167
"27069","Kittson",10.4154187245266
"28157","Wilkinson",7.14135649532334
"29037","Cass",7.63697411109354
"34031","Passaic",9.89252514942443
"37141","Pender",9.86649332921146
"37091","Hertford",6.38628072647843
"13305","Wayne",8.30748712397745
"13195","Madison",7.41696165351867
"13289","Twiggs",5.25588725497413
"16085","Valley",6.70337950070636
"19075","Grundy",8.40199902042648
"21179","Nelson",9.44390159880079
"47165","Sumner",8.97406874430266
"48427","Starr",7.50829735203154
"48377","Presidio",7.54758475597152
"51143","Pittsylvania",8.08672498422306
"53015","Cowlitz",11.4397427630833
"54057","Mineral",10.9085970858044
"05045","Faulkner",9.18963692370119
"05095","Monroe",5.5359043972752
"12117","Seminole",7.52381211154521
"12041","Gilchrist",10.9557401570607
"48239","Jackson",7.06624263075019
"48019","Bandera",7.89041844079374
"21005","Anderson",8.06094441550788
"22015","Bossier",10.0090903312265
"29033","Carroll",9.59077279452507
"30077","Powell",6.3921564892709
"30069","Petroleum",8.70845866895419
"37087","Haywood",8.68317274022653
"37121","Mitchell",5.08079442039527
"40101","Muskogee",10.7581064205152
"42097","Northumberland",7.75290288458284
"45061","Lee",6.66602814000267
"45027","Clarendon",7.37923896570905
"47001","Anderson",6.60009704627061
"47081","Hickman",8.47442626193137
"48381","Randall",8.12128579213654
"48481","Wharton",10.5146974519771
"51047","Culpeper",5.47567324367769
"54013","Calhoun",9.9375750611272
"54083","Randolph",11.0609617459035
"56003","Big Horn",6.84634631504942
"06079","San Luis Obispo",6.34763164811854
"06057","Nevada",8.91452507013404
"17197","Will",11.7200636848221
"17165","Saline",7.02057275164514
"26109","Menominee",9.03389324094224
"36113","Warren",6.87331265401306
"22031","De Soto",8.42575368340663
"02013","Aleutians East",12.6120618838702
"01047","Dallas",8.05863492480567
"01099","Monroe",6.53099156130105
"30057","Madison",9.7658440186005
"36075","Oswego",5.76689124736855
"40067","Jefferson",6.58315112422145
"44005","Newport",7.78394142538305
"48007","Aransas",9.107081872527
"54011","Cabell",9.50661587034331
"55075","Marinette",8.7804674096739
"05111","Poinsett",6.69848035489623
"12121","Suwannee",9.40398785357513
"13075","Cook",8.66423576602133
"16005","Bannock",5.7171335607083
"21109","Jackson",8.2358736116224
"22079","Rapides",6.64196234410436
"27129","Renville",9.85733071585104
"29211","Sullivan",6.1965505595663
"30047","Lake",7.2544530362592
"35043","Sandoval",8.11731054003426
"42023","Cameron",9.00030193254751
"47149","Rutherford",6.97184422248269
"48187","Guadalupe",7.50870007213456
"48189","Hale",8.10731931154264
"49015","Emery",7.38053229930238
"51167","Russell",9.68329714666495
"54019","Fayette",10.5822104207255
"60010","Eastern",7.39863889443253
"13007","Baker",10.3940810536287
"12103","Pinellas",7.4647203844837
"46123","Tripp",7.3388582942717
"48355","Nueces",10.0045308209385
"48043","Brewster",8.63478001364541
"51185","Tazewell",9.14291321882489
"54065","Morgan",6.26313052861157
"12069","Lake",8.30697159436613
"13107","Emanuel",10.5920650345767
"13181","Lincoln",9.11255474100756
"19029","Cass",7.33303362828664
"21107","Hopkins",8.74188145535388
"22083","Richland",9.84219273637503
"27171","Wright",8.33306678252513
"35021","Harding",9.93438884439286
"39079","Jackson",8.1029817097219
"41043","Linn",6.01873895330859
"48029","Bexar",9.59691220584542
"48423","Smith",8.23894570855692
"48311","McMullen",8.38519844852761
"49013","Duchesne",6.40030129094517
"51009","Amherst",6.02466033361336
"72015","Arroyo",9.5838005172618
"11001","District of Columbia",10.0898653831922
"12089","Nassau",4.63796900486374
"06087","Santa Cruz",7.45101038033951
"08023","Costilla",8.88179156295856
"41007","Clatsop",8.39867344923848
"42103","Pike",4.78161285800722
"17153","Pulaski",10.989346090687
"18123","Perry",7.63962365780448
"36059","Nassau",9.40211760153007
"26097","Mackinac",8.92856750962505
"22087","St. Bernard",9.67628645869486
"22035","East Carroll",5.5192954012404
"25009","Essex",5.67228679920916
"28151","Washington",6.30744881485819
"29099","Jefferson",9.27818196920194
"34013","Essex",6.68809430755952
"13291","Union",9.01142625199286
"13309","Wheeler",9.40424437478517
"17027","Clinton",10.5943177962291
"18157","Tippecanoe",8.07220399878314
"20069","Gray",8.50873333919806
"45045","Greenville",9.8452140397745
"48061","Cameron",8.52559639069691
"54059","Mingo",3.53188814161808
"55029","Door",6.23810464951197
"05001","Arkansas",9.25886886174403
"12077","Liberty",8.45383892009016
"13261","Sumter",10.3462831449648
"48353","Nolan",6.72524400515654
"21203","Rockcastle",8.16926532918607
"22033","East Baton Rouge",11.0393745435766
"29195","Saline",8.0876822027282
"13033","Burke",7.44332047432447
"13301","Warren",8.47003351931917
"13221","Oglethorpe",7.39049958536384
"16015","Boise",7.31562965583814
"18125","Pike",10.5329034663602
"20203","Wichita",9.73846500523913
"21033","Caldwell",8.91078029538976
"45065","McCormick",10.4786713286792
"47091","Johnson",9.88689757368477
"48039","Brazoria",7.88954967618897
"51193","Westmoreland",9.89645907225051
"53035","Kitsap",8.79103835353986
"54103","Wetzel",8.13439711133681
"55043","Grant",6.95892118973794
"78010","St. Croix",7.52312899816601
"05147","Woodruff",9.30955505108336
"08057","Jackson",9.07455033217315
"48447","Throckmorton",8.11847151717906
"48301","Loving",8.57784192803908
"21147","McCreary",7.68750951276106
"22043","Grant",5.36171187957079
"30039","Granite",8.2776391834533
"35019","Guadalupe",8.87800261904543
"37065","Edgecombe",6.19904392284504
"37017","Bladen",7.39508662895204
"45079","Richland",9.35824404857325
"45089","Williamsburg",9.78550496232785
"46075","Jones",7.86606858439592
"47033","Crockett",8.38275373941962
"47089","Jefferson",8.61124855799943
"48379","Rains",7.77057064357899
"28033","DeSoto",9.88508048619323
"38035","Grand Forks",6.4284901262364
"45051","Horry",8.02150883394482
"54099","Wayne",8.83556523231614
"56007","Carbon",9.2529465701209
"51145","Powhatan",8.47243066285068
"51005","Alleghany",9.07383640166877
"05017","Chicot",9.46543076594439
"08011","Bent",7.26499778798418
"13121","Fulton",7.38581229750798
"15009","Maui",11.0397967490642
"18071","Jackson",5.79214691560092
"22055","Lafayette",4.4787068830064
"28137","Tate",9.4216581805488
"29019","Boone",8.29636250319892
"35051","Sierra",5.25834395821358
"48105","Crockett",10.8890314874026
"49055","Wayne",8.93827021870976
"51830","Williamsburg",7.62910079226618
"06107","Tulare",14.8395220534731
"41065","Wasco",9.80472884731288
"37163","Sampson",7.17795509536227
"42089","Monroe",9.06420330778893
"48265","Kerr",10.2738545279201
"56035","Sublette",8.51698684992209
"24029","Kent",7.98324593003697
"37047","Columbus",9.77057804391046
"18069","Huntington",6.75744990206887
"51199","York",8.64694100150352
"53029","Island",10.0722816906999
"05075","Lawrence",7.34909547191275
"27103","Nicollet",5.22807209383861
"05025","Cleveland",8.70171428787308
"06113","Yolo",8.18212342507785
"26035","Clare",10.3571744272295
"21159","Martin",8.76005258674242
"22057","Lafourche",6.51526045021505
"26007","Alpena",9.64855667022456
"27163","Washington",6.54947024340255
"29069","Dunklin",10.3378754742799
"39043","Erie",10.2886362260941
"12109","St. Johns",9.9954562541048
"12035","Flagler",8.18136876133014
"37051","Cumberland",12.0879247780548
"38055","McLean",9.81846189791335
"39073","Hocking",11.1543266515432
"41017","Deschutes",8.45040771929076
"45063","Lexington",11.1259125279429
"48371","Pecos",6.35213337360562
"02164","Lake and Peninsula",8.22932699904271
"26003","Alger",7.57275246967591
"34007","Camden",8.55859174958472
"48361","Orange",4.7105162190238
"54003","Berkeley",10.7260468566121
"51187","Warren",12.3714844429181
"51640","Galax",7.79132136997884
"06069","San Benito",5.84185108604873
"22065","Madison",7.44011418078646
"08035","Douglas",7.58279164485076
"06009","Calaveras",10.6941306076718
"08111","San Juan",8.03005663065468
"13189","McDuffie",10.285755269442
"16061","Lewis",9.55963879564922
"19107","Keokuk",10.0487677810388
"21011","Bath",9.470571220665
"22013","Bienville",10.9230525127694
"37127","Nash",9.95741511904121
"37057","Davidson",7.8014549381313
"42129","Westmoreland",5.82938169490531
"51087","Henrico",9.13442109136658
"51175","Southampton",10.0768018916203
"55067","Langlade",9.2823317964122
"48155","Foard",9.43372167746474
"13213","Murray",9.74652734077213
"09190","Western Connecticut",7.64703661200798
"37103","Jones",8.88482607290326
"47113","Madison",10.9674832537673
"48467","Van Zandt",8.77500463193529
"54005","Boone",8.18082321207865
"24009","Calvert",9.36957426206352
"28001","Adams",9.78694826305815
"20025","Clark",10.7188112063572
"09140","Naugatuck Valley",10.6748605811326
"13031","Bulloch",8.62471045467294
"27127","Redwood",8.47368837084421
"06095","Solano",8.45795178518421
"29199","Scotland",6.89420603685472
"13179","Liberty",10.2471949126717
"01097","Mobile",6.08939929861743
"01039","Covington",8.71317394052218
"01119","Sumter",5.68724115746466
"01075","Lamar",9.63632967978439
"01029","Cleburne",6.58176555838499
"04017","Navajo",7.48416856355728
"05035","Crittenden",8.4398057888052
"06099","Stanislaus",9.82149170970092
"05055","Greene",10.7865015875141
"08081","Moffat",9.98015071468041
"08115","Sedgwick",6.48151603084275
"12087","Monroe",9.28306352537469
"12081","Manatee",8.11849743428205
"09120","Greater Bridgeport",9.55093489153357
"17171","Scott",9.61053645264842
"17001","Adams",10.4764359236495
"17095","Knox",8.8320137880826
"13147","Hart",8.42008705361456
"17083","Jersey",7.50778275399689
"17091","Kankakee",6.58839942819446
"13285","Troup",10.2993168242485
"16075","Payette",9.93964828194107
"12051","Hendry",10.6441567373167
"17135","Montgomery",10.8386611666839
"17119","Madison",8.75336251081397
"17037","DeKalb",8.93957504825964
"17089","Kane",8.83102610560518
"16057","Latah",10.1304331009399
"17179","Tazewell",9.59357233855098
"17023","Clark",8.70767331140486
"13295","Walker",11.3222595751258
"17073","Henry",5.94928410210256
"13101","Echols",7.54185930584651
"19133","Monona",7.50613109231012
"18075","Jay",8.3106633673904
"19061","Dubuque",7.80906544587047
"26129","Ogemaw",6.06393387450557
"18033","DeKalb",9.80686648748957
"18087","LaGrange",5.98150005274311
"26021","Berrien",12.1614040864482
"26165","Wexford",10.0744316168631
"19097","Jackson",10.8048737069778
"26059","Hillsdale",8.02310165899448
"26005","Allegan",7.76416208839827
"19109","Kossuth",8.79602525802859
"26139","Ottawa",9.67824350658635
"19119","Lyon",9.60131222454495
"16081","Teton",8.73928397759329
"17069","Hardin",9.92515218492831
"17059","Gallatin",10.1772759119914
"17147","Piatt",8.62601162138724
"17121","Marion",8.67483527130853
"26065","Ingham",8.58021550989525
"19053","Decatur",7.53808601512157
"26051","Gladwin",8.19970383758714
"26105","Mason",8.84272107686334
"18135","Randolph",8.39099751926001
"40143","Tulsa",8.88127079727966
"36079","Putnam",5.70999231998185
"40097","Mayes",10.4531288864915
"36029","Erie",7.59391713416778
"26085","Lake",7.17207034014145
"40021","Cherokee",7.37126333639157
"21023","Bracken",10.1843445531279
"26045","Eaton",7.69119069878727
"40035","Craig",7.32683042411226
"26155","Shiawassee",5.63047617143468
"20119","Meade",8.42570710076722
"20099","Labette",7.25615576220747
"20077","Harper",7.8980965609471
"20043","Doniphan",11.4017728340161
"20157","Republic",8.22733795562294
"20005","Atchison",7.2176941712128
"21075","Fulton",10.7757583307
"08003","Alamosa",10.1727397764337
"36001","Albany",11.6869994460721
"40015","Caddo",7.35200017272248
"28095","Monroe",6.64480821661458
"21035","Calloway",8.45729872843815
"26061","Houghton",6.64426007863271
"40105","Nowata",9.654724713709
"08087","Morgan",7.26380744826222
"08105","Rio Grande",9.62177515277959
"08089","Otero",10.3932786830147
"02068","Denali",12.026191344478
"02275","Wrangell",9.31372336562197
"24023","Garrett",5.49048062749924
"01021","Chilton",8.09540709424601
"25019","Nantucket",7.97364138398558
"01103","Morgan",10.1625330151025
"26017","Bay",10.5623648938824
"26151","Sanilac",10.0359096327634
"01037","Coosa",10.0273273424798
"27043","Faribault",11.4218109839431
"27117","Pipestone",6.83521569618893
"27055","Houston",10.0864598266433
"27071","Koochiching",10.4331292591987
"28039","George",4.39779402248177
"28023","Clarke",7.48204951465019
"41067","Washington",8.73804877964428
"55081","Monroe",8.97299716458979
"55129","Washburn",5.9227554666807
"55085","Oneida",8.66817445512157
"56025","Natrona",9.58028925552358
"13239","Quitman",7.93846514601485
"32029","Storey",7.93157626451229
"51720","Norton",6.43646322038149
"39013","Belmont",10.8031896842485
"39135","Preble",8.7968169045706
"41071","Yamhill",8.53829768557902
"42003","Allegheny",10.6696580858967
"42005","Armstrong",8.10515528589744
"42119","Union",7.15941069163742
"56009","Converse",5.53153836083534
"60050","Western",7.43320505354332
"60030","Rose Island",10.0465802442287
"72021","Bayamón",8.70955357708007
"08085","Montrose",7.35279737541794
"12115","Sarasota",7.70606856422108
"12021","Collier",9.67077551068233
"39025","Clermont",7.83222202845803
"39037","Darke",7.38085517607377
"42077","Lehigh",10.6844712834458
"42037","Columbia",7.98431618789924
"72051","Dorado",6.12111756973272
"72073","Jayuya",9.1333584138966
"12099","Palm Beach",6.21227997574969
"12061","Indian River",12.204496516566
"39093","Lorain",4.97794554192792
"39007","Ashtabula",7.86656040507645
"45023","Chester",10.6862057134843
"45001","Abbeville",7.58661454513779
"46035","Davison",8.76104014149022
"72059","Guayanilla",10.4545989005007
"72075","Juana Díaz",9.08726286874337
"12059","Holmes",8.27614126537286
"17007","Boone",8.06155398954342
"17049","Effingham",10.005962113037
"31059","Fillmore",5.69517871263668
"31121","Merrick",5.77465690556071
"31047","Dawson",7.80553456377883
"46097","Miner",9.20039927754382
"46087","McCook",7.49476574415483
"46015","Brule",9.02600182822025
"46073","Jerauld",8.29926513126764
"72131","San Sebastián",7.60833402158206
"72011","Añasco",10.8235631912425
"17019","Champaign",7.74877075813951
"17013","Calhoun",6.13870815694466
"31181","Webster",8.60042707924303
"31163","Sherman",7.43443597923163
"31007","Banner",9.42369401354794
"31113","Logan",8.19710218624515
"46119","Sully",9.27123635884524
"47133","Overton",5.9881598239991
"48157","Fort Bend",9.43302979332378
"72099","Moca",9.20791164260969
"72061","Guaynabo",7.96441216182927
"17133","Monroe",9.47458416676369
"17183","Vermilion",8.20639399522881
"17107","Logan",9.23825325197014
"33013","Merrimack",8.34803618842248
"35005","Chaves",8.23261053794919
"36023","Cortland",6.66746584262564
"48013","Atascosa",6.38159404061157
"48121","Denton",8.96834873341679
"48325","Medina",9.00221994937812
"72105","Naranjito",9.27858711299892
"72079","Lajas",10.2243775722495
"17199","Williamson",9.97632084560046
"13111","Fannin",7.81555975723663
"17177","Stephenson",8.55703570896855
"36041","Hamilton",8.23829383437894
"36097","Schuyler",6.5766554807893
"36123","Yates",6.27813266899651
"48027","Bell",8.07896948960211
"48049","Brown",11.6369825374116
"48231","Hunt",8.23336942101838
"72057","Guayama",8.56324555558549
"72025","Caguas",5.98403646032227
"01083","Limestone",8.17677844582343
"04003","Cochise",10.9470710680005
"04023","Santa Cruz",7.98658108872486
"37183","Wake",10.2012001005645
"37151","Randolph",8.00907902951643
"48259","Kendall",9.29599688999116
"48233","Hutchinson",10.0014758634293
"48207","Haskell",7.34048976475699
"48099","Coryell",10.3236809808293
"72029","Canóvanas",8.9738885976504
"72041","Cidra",9.39488563222172
"04011","Greenlee",5.62555125010104
"05113","Polk",9.44152315016608
"37061","Duplin",7.74395233713905
"37035","Catawba",5.82232733309633
"48183","Gregg",8.33430316569452
"48101","Cottle",6.5529741185594
"48193","Hamilton",8.05279339590732
"48437","Swisher",6.15412996496235
"48125","Dickens",6.50921898329827
"72139","Trujillo Alto",10.6726430697889
"72063","Gurabo",7.93185179379114
"05005","Baxter",10.6148968343792
"06075","San Francisco",10.6695135489871
"06027","Inyo",4.79249727652537
"06061","Placer",8.83696468927263
"37107","Lenoir",6.06306086680968
"38089","Stark",8.25456270412577
"48445","Terry",9.42215282458285
"48425","Somervell",8.82959828299293
"48069","Castro",9.68597564358352
"48175","Goliad",6.47243017788569
"48235","Irion",10.5597355194825
"48107","Crosby",8.89766393326052
"48413","Schleicher",7.17038912232022
"49041","Sevier",6.99710997892199
"72109","Patillas",6.93418195132968
"72153","Yauco",4.9865626604629
"06035","Lassen",11.493077815198
"06029","Kern",12.0871755245783
"38015","Burleigh",6.96900410281283
"38047","Logan",6.12584963990114
"38043","Kidder",9.45961080612676
"49001","Beaver",9.85511745161443
"50023","Washington",10.4810452834147
"50015","Lamoille",7.83233236283618
"72001","Adjuntas",6.04340207189665
"72145","Vega Baja",7.95698159718473
"08007","Archuleta",8.12361793310806
"08103","Rio Blanco",8.43972825194016
"08075","Logan",7.53707993261087
"39003","Allen",4.840012897146
"39137","Putnam",6.17543171028382
"39139","Richland",6.32038878184604
"39011","Auglaize",10.2330231655917
"51135","Nottoway",10.0965400788603
"51790","Staunton",6.40024744121548
